Entity,Time,mortgage_rate_30y_pct,housing_permits_saar,unemployment_rate_pct,cpi_index,economic_policy_uncertainty_index,employment_population_ratio_pct,mortgage_rate_lag1,mortgage_rate_lag2,mortgage_rate_lag3,unemployment_rate_diff_12m,permits_growth_yoy_pct,cpi_inflation_yoy_pct
REIT,2006-03-01,6.324,2118.0,4.7,199.7,51.51064516129032,63.1,6.2525,6.145,6.272,-0.5,2.7158098933074637,3.4179181771103018
REIT,2006-04-01,6.5075,1998.0,4.7,200.7,69.78299999999999,63.0,6.324,6.2525,6.145,-0.5,-7.0697674418604635,3.613835828600931
REIT,2006-05-01,6.5975,1905.0,4.6,201.3,67.5151612903226,63.1,6.5075,6.324,6.2525,-0.5,-8.633093525179858,3.9772727272727293
REIT,2006-06-01,6.6819999999999995,1867.0,4.6,201.8,67.88633333333334,63.1,6.5975,6.5075,6.324,-0.40000000000000036,-14.279155188246095,4.1817243159525175
REIT,2006-07-01,6.7625,1763.0,4.7,202.9,74.71290322580644,63.0,6.6819999999999995,6.5975,6.5075,-0.2999999999999998,-19.972764412165233,4.104669061056954
REIT,2006-08-01,6.523999999999999,1722.0,4.7,203.8,71.14838709677419,63.1,6.7625,6.6819999999999995,6.5975,-0.20000000000000018,-22.397476340694013,3.926568077511483
REIT,2006-09-01,6.4025,1655.0,4.5,202.8,39.139,63.1,6.523999999999999,6.7625,6.6819999999999995,-0.5,-26.866990720282814,2.012072434607637
REIT,2006-10-01,6.3575,1570.0,4.4,201.9,42.938709677419354,63.3,6.4025,6.523999999999999,6.7625,-0.5999999999999996,-27.64976958525346,1.4063284781516971
REIT,2006-11-01,6.24,1535.0,4.5,202.0,50.216,63.3,6.3575,6.4025,6.523999999999999,-0.5,-30.793507664562668,1.9687026754164672
REIT,2006-12-01,6.135,1638.0,4.4,203.1,38.20903225806452,63.4,6.24,6.3575,6.4025,-0.5,-22.735849056603776,2.5239777889954462
REIT,2007-01-01,6.2175,1626.0,4.6,203.437,56.95483870967742,63.3,6.135,6.24,6.3575,-0.10000000000000053,-26.49186256781193,2.075765178123423
REIT,2007-02-01,6.285,1598.0,4.5,204.226,58.37785714285714,63.3,6.2175,6.135,6.24,-0.2999999999999998,-25.361980382998595,2.420260782347028
REIT,2007-03-01,6.156000000000001,1596.0,4.4,205.288,54.72451612903226,63.3,6.285,6.2175,6.135,-0.2999999999999998,-24.64589235127479,2.798197295943927
REIT,2007-04-01,6.18,1470.0,4.5,205.904,44.371,63.0,6.156000000000001,6.285,6.2175,-0.20000000000000018,-26.42642642642643,2.5929247633283525
REIT,2007-05-01,6.2620000000000005,1493.0,4.4,206.755,55.788387096774194,63.0,6.18,6.156000000000001,6.285,-0.1999999999999993,-21.627296587926516,2.709885742672613
REIT,2007-06-01,6.657500000000001,1407.0,4.6,207.234,50.80166666666666,63.0,6.2620000000000005,6.18,6.156000000000001,0.0,-24.63845741831816,2.692765113974227
REIT,2007-07-01,6.695,1361.0,4.7,207.603,38.93387096774194,62.9,6.657500000000001,6.2620000000000005,6.18,0.0,-22.802041973908118,2.3178905864958077
REIT,2007-08-01,6.572,1321.0,4.6,207.667,81.75161290322582,62.7,6.695,6.657500000000001,6.2620000000000005,-0.10000000000000053,-23.286875725900114,1.897448478900876
