permno,ticker,comnam,rtype,ptype,psub,date,caldt,ym,usdret,usdprc,market_equity,assets,sales,net_income,book_equity,debt_at,cash_at,ocf_at,roe,btm,beta,Month,mortgage_rate_30y_pct,housing_permits_saar,unemployment_rate_pct,cpi_index,economic_policy_uncertainty_index,employment_population_ratio_pct,mortgage_rate_lag1,mortgage_rate_lag2,mortgage_rate_lag3,unemployment_rate_diff_12m,permits_growth_yoy_pct,cpi_inflation_yoy_pct,usdret_winsor
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2023-10-31,2023-10-31,2023m10,-0.0338,33.22,6031.789,6106.186,681.965,194.196,3366.6,0.4053352,0.0023802093,0.064355396,0.0526839800237767,0.558142882262003,0.728290146324719,2023-10-01,7.62,1528.0,3.9,307.696,140.11,60.2,7.2,7.072,6.84,0.2999999999999998,-4.140526976160597,3.2512659098611785,-0.0338
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2023-11-30,2023-11-30,2023m11,0.0829,35.85,6509.3203,6106.186,681.965,194.196,3366.6,0.4053352,0.0023802093,0.064355396,0.0526839800237767,0.5171968957827,0.733258305558229,2023-11-01,7.442,1503.0,3.7,308.148,114.53366666666668,60.4,7.62,7.2,7.072,0.1,7.280513918629561,3.133346274591186,0.0829
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2023-12-29,2023-12-29,2023m12,0.0985,39.26,7128.477,6106.186,681.965,194.196,3366.6,0.4053352,0.0023802093,0.064355396,0.0526839800237767,0.472274806758337,0.741368418139016,2023-12-01,6.815,1519.0,3.8,308.741,128.02548387096775,60.1,7.442,7.62,7.2,0.2999999999999998,7.730496453900715,3.3159099427102934,0.0985
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-01-31,2024-01-31,2024m1,-0.056,36.94,6707.2324,6276.014,694.932,180.906,3419.953,0.411693,0.0019168217,0.06207252,0.0526839800237767,0.509890313308711,0.740315537890764,2024-01-01,6.6425,1545.0,3.7,309.698,143.06548387096774,60.2,6.815,7.442,7.62,0.2000000000000001,9.57446808510638,3.0883429864855705,-0.056
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-02-29,2024-02-29,2024m2,0.0088,37.14,6751.4204,6276.014,694.932,180.906,3419.953,0.411693,0.0019168217,0.06207252,0.0526839800237767,0.506553084770734,0.73995301916088,2024-02-01,6.776000000000001,1577.0,3.9,310.967,133.40724137931034,60.2,6.6425,6.815,7.442,0.2999999999999998,-2.53399258343634,3.157074141648697,0.0088
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-03-28,2024-03-28,2024m3,0.0383,38.44,6987.7383,6276.014,694.932,180.906,3419.953,0.411693,0.0019168217,0.06207252,0.0526839800237767,0.489421989798183,0.744148993323899,2024-03-01,6.82,1476.0,3.9,312.345,112.76225806451612,60.3,6.776000000000001,6.6425,6.815,0.3999999999999999,-0.2702702702702675,3.4868349120836584,0.0383
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-04-30,2024-04-30,2024m4,-0.1022,34.39,6253.3057,6283.458,707.903,192.845,3374.68,0.42295548,0.0034802493,0.062241524,0.0526839800237767,0.53966337189837,0.764698401525458,2024-04-01,6.9925,1459.0,3.9,313.023,119.90033333333332,60.2,6.82,6.776000000000001,6.6425,0.5,-1.0176390773405708,3.3607951262196734,-0.1022
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-05-31,2024-05-31,2024m5,0.0231,35.06,6383.725,6283.458,707.903,192.845,3374.68,0.42295548,0.0034802493,0.062241524,0.0526839800237767,0.528638049358427,0.782154148190092,2024-05-01,7.06,1407.0,3.9,313.175,91.20129032258065,60.1,6.9925,6.82,6.776000000000001,0.2999999999999998,-10.666666666666668,3.244278584003113,0.0231
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-06-28,2024-06-28,2024m6,0.032,36.06,6565.805,6283.458,707.903,192.845,3374.68,0.42295548,0.0034802493,0.062241524,0.0571446774212666,0.513978092806689,0.777359322778188,2024-06-01,6.9175,1461.0,4.1,313.044,86.59966666666666,60.0,7.06,6.9925,6.82,0.4999999999999995,-0.2049180327868827,2.9702579486470926,0.032
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-07-31,2024-07-31,2024m7,0.1351,40.81,7431.909,6294.06,721.885,180.006,3351.502,0.42726967,0.0020797388,0.06511425,0.0571446774212666,0.450961082495016,0.791904802437465,2024-07-01,6.8475,1436.0,4.2,313.569,144.071935483871,60.0,6.9175,7.06,6.9925,0.7000000000000002,-5.65045992115637,2.9414757935583014,0.1351
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-08-30,2024-08-30,2024m8,-0.0026,40.58,7390.024,6294.06,721.885,180.006,3351.502,0.42726967,0.0020797388,0.06511425,0.0571446774212666,0.453517059366113,0.793639969623379,2024-08-01,6.5,1476.0,4.2,314.062,104.58612903225809,60.0,6.8475,6.9175,7.06,0.5,-5.445227418321585,2.607144490692037,-0.0026
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-09-30,2024-09-30,2024m9,-0.0337,39.09,7118.6797,6294.06,721.885,180.006,3351.502,0.42726967,0.0020797388,0.06511425,0.0571446774212666,0.470803850310029,0.79219219371147,2024-09-01,6.18,1434.0,4.1,314.732,100.904,60.1,6.5,6.8475,6.9175,0.3999999999999994,-6.70136629798308,2.4264830315416708,-0.0337
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-10-31,2024-10-31,2024m10,-0.0431,37.28,6792.8633,6444.119,739.965,188.183,3344.329,0.4389576,0.005356822,0.06552734,0.0571446774212666,0.492329832290523,0.795172258245092,2024-10-01,6.428,1428.0,4.1,315.631,117.2658064516129,60.0,6.18,6.5,6.8475,0.1999999999999997,-6.544502617801051,2.578844053871343,-0.0431
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-11-29,2024-11-29,2024m11,-0.0098,36.79,6703.5796,6444.119,739.965,188.183,3344.329,0.4389576,0.005356822,0.06552734,0.0571446774212666,0.498887064972154,0.782169544805262,2024-11-01,6.805,1508.0,4.2,316.528,232.69233333333332,59.8,6.428,6.18,6.5,0.5,0.3326679973386648,2.719472461284833,-0.0098
12681,STIR,STAG INDUSTRIAL INC,2,4,8,2024-12-31,2024-12-31,2024m12,-0.0774,33.82,6162.4097,6444.119,739.965,188.183,3344.329,0.4389576,0.005356822,0.06552734,0.0571446774212666,0.542698246556542,0.792963066625392,2024-12-01,6.715,1480.0,4.1,317.604,184.91806451612905,59.9,6.805,6.428,6.18,0.2999999999999998,-2.567478604344964,2.870690967509981,-0.0774
13003,VER,VEREIT INC,2,2,5,2011-10-31,2011-10-31,2011m10,-0.1019,10.39,59.763283,,,,,,,,,,,2011-10-01,4.0675,671.0,8.8,226.75,133.75290322580645,58.4,4.106,4.27,4.545,-0.5999999999999996,20.250896057347667,3.5222681306640524,-0.1019
13003,VER,VEREIT INC,2,2,5,2011-11-30,2011-11-30,2011m11,-0.0065,10.25,75.06075,,,,,,,,,,,2011-11-01,3.9925,706.0,8.6,227.169,133.72266666666667,58.6,4.0675,4.106,4.27,-1.200000000000001,26.07142857142857,3.451432214581729,-0.0065
13003,VER,VEREIT INC,2,2,5,2011-12-30,2011-12-30,2011m12,0.0217,10.4,76.159195,,,,,,,,,,,2011-12-01,3.958,697.0,8.5,227.223,186.00387096774196,58.6,3.9925,4.0675,4.106,-0.8000000000000007,10.28481012658229,3.062066838419386,0.0217
13003,VER,VEREIT INC,2,2,5,2012-01-31,2012-01-31,2012m1,0.0556,10.905,79.857315,,,,,,,,,,,2012-01-01,3.915,712.0,8.3,227.842,156.16677419354838,58.4,3.958,3.9925,4.0675,-0.7999999999999989,23.611111111111114,3.0087663379855023,0.0556
13003,VER,VEREIT INC,2,2,5,2012-02-29,2012-02-29,2012m2,0.0429,11.3,82.7499,,,,,,,,,,,2012-02-01,3.89,738.0,8.3,228.329,112.6948275862069,58.5,3.915,3.958,3.9925,-0.6999999999999993,36.16236162361624,2.898178442347388,0.0429
13003,VER,VEREIT INC,2,2,5,2012-03-30,2012-03-30,2012m3,0.01,11.34,83.04282,,,,,,,,,,,2012-03-01,3.954,806.0,8.2,228.807,90.2490322580645,58.5,3.89,3.915,3.958,-0.8000000000000007,38.25042881646654,2.5828752813320977,0.01
13003,VER,VEREIT INC,2,2,5,2012-04-30,2012-04-30,2012m4,-0.0253,10.98,80.40654,131.581,3.175,-1.759,53.63,0.5522606,0.023924427,0.0069918907,,0.666985566950179,,2012-04-01,3.91,732.0,8.2,229.187,94.954,58.4,3.954,3.89,3.915,-0.9000000000000004,25.989672977624775,2.2731633741348567,-0.0253
13003,VER,VEREIT INC,2,2,5,2012-05-31,2012-05-31,2012m5,-0.0024,10.88,79.67424,131.581,3.175,-1.759,53.63,0.5522606,0.023924427,0.0069918907,,0.673115922878714,,2012-05-01,3.798,796.0,8.2,228.713,120.23387096774194,58.5,3.91,3.954,3.89,-0.8000000000000007,28.80258899676376,1.7379429374660749,-0.0024
13003,VER,VEREIT INC,2,2,5,2012-06-29,2012-06-29,2012m6,-0.0373,10.4,111.030396,131.581,3.175,-1.759,53.63,0.5522606,0.023924427,0.0069918907,-0.048014171172851,0.483020882937903,,2012-06-01,3.675,794.0,8.2,228.524,169.62566666666666,58.6,3.798,3.91,3.954,-0.9000000000000004,24.84276729559749,1.653870448297634,-0.0373
13003,VER,VEREIT INC,2,2,5,2012-07-31,2012-07-31,2012m7,0.0355,10.695,119.39898,136.392,9.415,-6.449,51.569,0.5855109,0.005630829,0.013387882,-0.048014171172851,0.431904876512489,,2012-07-01,3.55,849.0,8.2,228.59,171.5925806451613,58.5,3.675,3.798,3.91,-0.8000000000000007,36.71497584541064,1.4175114798464783,0.0355
13003,VER,VEREIT INC,2,2,5,2012-08-31,2012-08-31,2012m8,0.0812,11.49,128.27435,136.392,9.415,-6.449,51.569,0.5855109,0.005630829,0.013387882,-0.048014171172851,0.402021109170634,,2012-08-01,3.6019999999999994,840.0,8.1,229.918,149.64612903225805,58.4,3.55,3.675,3.798,-0.9000000000000004,29.82998454404946,1.6859349154821237,0.0812
13003,VER,VEREIT INC,2,2,5,2012-09-28,2012-09-28,2012m9,0.0944,12.5,139.55,136.392,9.415,-6.449,51.569,0.5855109,0.005630829,0.013387882,-0.048014171172851,0.369537801821143,,2012-09-01,3.4975,930.0,7.8,231.015,146.60366666666667,58.7,3.6019999999999994,3.55,3.675,-1.2000000000000002,52.45901639344262,1.9497168982819613,0.0944
13003,VER,VEREIT INC,2,2,5,2012-10-31,2012-10-31,2012m10,0.0451,12.99,145.02036,201.166,20.845,-13.367,83.882,0.52271754,0.010473937,0.010344691,-0.048014171172851,0.578415362720303,,2012-10-01,3.3825000000000003,887.0,7.8,231.638,161.69774193548386,58.8,3.4975,3.6019999999999994,3.55,-1.0000000000000009,32.19076005961252,2.1556780595369363,0.0451
13003,VER,VEREIT INC,2,2,5,2012-11-30,2012-11-30,2012m11,0.0065,13.0,145.132,201.166,20.845,-13.367,83.882,0.52271754,0.010473937,0.010344691,-0.048014171172851,0.577970425434636,,2012-11-01,3.3519999999999994,917.0,7.7,231.249,208.1903333333333,58.7,3.3825000000000003,3.4975,3.6019999999999994,-0.8999999999999995,29.88668555240792,1.7960197033926262,0.0065
13003,VER,VEREIT INC,2,2,5,2012-12-31,2012-12-31,2012m12,0.0242,13.24,147.73192,201.166,20.845,-13.367,83.882,0.52271754,0.010473937,0.010344691,-0.048014171172851,0.567798771622016,,2012-12-01,3.345,941.0,7.9,231.221,211.77129032258063,58.7,3.3519999999999994,3.3825000000000003,3.4975,-0.5999999999999996,35.00717360114778,1.7595049796895523,0.0242
13003,VER,VEREIT INC,2,2,5,2013-01-31,2013-01-31,2013m1,0.0192,13.42,177.60028,226.579,39.318,-25.472,88.129,0.5598489,0.01667851,0.018068753,-0.048014171172851,0.496221048791528,,2013-01-01,3.414,940.0,8.0,231.679,204.00322580645164,58.6,3.345,3.3519999999999994,3.3825000000000003,-0.3000000000000007,32.02247191011236,1.684061762098299,0.0192
13003,VER,VEREIT INC,2,2,5,2013-02-28,2013-02-28,2013m2,-0.0086,13.23,173.77605,226.579,39.318,-25.472,88.129,0.5598489,0.01667851,0.018068753,-0.048014171172851,0.507141227889989,,2013-02-01,3.5325,980.0,7.7,232.937,145.20964285714285,58.6,3.414,3.345,3.3519999999999994,-0.6000000000000005,32.79132791327912,2.0181404902574807,-0.0086
13003,VER,VEREIT INC,2,2,5,2013-03-28,2013-03-28,2013m3,0.1145,14.67,2263.9038,226.579,39.318,-25.472,88.129,0.5598489,0.01667851,0.018068753,-0.048014171172851,0.0389278907297778,,2013-03-01,3.565,936.0,7.5,232.282,137.8290322580645,58.5,3.5325,3.414,3.345,-0.6999999999999993,16.129032258064523,1.5187472411246183,0.1145
13003,VER,VEREIT INC,2,2,5,2013-04-30,2013-04-30,2013m4,0.1258,16.44,2541.7886,256.069,16.822,-6.579,72.952,0.62624526,0.010731483,0.023696737,-0.048014171172851,0.0287010518298449,,2013-04-01,3.4450000000000003,1012.0,7.6,231.797,89.16766666666668,58.6,3.565,3.5325,3.414,-0.5999999999999996,38.25136612021858,1.138808047576867,0.1258
13003,VER,VEREIT INC,2,2,5,2013-05-31,2013-05-31,2013m5,-0.0693,15.225,2353.9373,256.069,16.822,-6.579,72.952,0.62624526,0.010731483,0.023696737,-0.048014171172851,0.0309914818158402,-0.165551934086639,2013-05-01,3.536,1003.0,7.5,231.893,78.37612903225806,58.6,3.4450000000000003,3.565,3.5325,-0.6999999999999993,26.005025125628144,1.3903888279197083,-0.0693
13003,VER,VEREIT INC,2,2,5,2013-06-28,2013-06-28,2013m6,0.0073,15.26,2821.4824,256.069,16.822,-6.579,72.952,0.62624526,0.010731483,0.023696737,-0.0888167529044225,0.0258559120884158,-0.145701596246713,2013-06-01,4.07,942.0,7.5,232.445,81.67,58.6,3.536,3.4450000000000003,3.565,-0.6999999999999993,18.639798488664997,1.7157935271568725,0.0073
13003,VER,VEREIT INC,2,2,5,2013-07-31,2013-07-31,2013m7,-0.0481,14.45,2671.7183,2088.102,103.45,-177.858,1041.904,0.43346447,0.025716655,-0.00077199296,-0.0888167529044225,0.389975272555171,-0.220634092536686,2013-07-01,4.37,997.0,7.3,232.9,93.22290322580643,58.7,4.07,3.536,3.4450000000000003,-0.8999999999999995,17.432273262661944,1.885471805415806,-0.0481
13003,VER,VEREIT INC,2,2,5,2013-08-30,2013-08-30,2013m8,-0.0667,13.41,2479.4285,2088.102,103.45,-177.858,1041.904,0.43346447,0.025716655,-0.00077199296,-0.0888167529044225,0.420219438767593,-0.120306621403653,2013-08-01,4.456,964.0,7.2,233.456,92.87741935483872,58.7,4.37,4.07,3.536,-0.8999999999999995,14.761904761904754,1.538809488600279,-0.0667
13003,VER,VEREIT INC,2,2,5,2013-09-30,2013-09-30,2013m9,-0.0846,12.2,2262.4656,2088.102,103.45,-177.858,1041.904,0.43346447,0.025716655,-0.00077199296,-0.0888167529044225,0.460517100806343,-0.215461956410821,2013-09-01,4.49,1004.0,7.2,233.544,116.717,58.7,4.456,4.37,4.07,-0.5999999999999996,7.95698924731183,1.0947341081747997,-0.0846
13003,VER,VEREIT INC,2,2,5,2013-10-31,2013-10-31,2013m10,0.0939,13.27,2460.895,2916.785,146.836,-240.622,1432.723,0.45081073,0.004297197,0.0036276244,-0.0888167529044225,0.582195917526321,-0.197690642828976,2013-10-01,4.192,1044.0,7.2,233.669,176.28096774193548,58.3,4.49,4.456,4.37,-0.5999999999999996,17.700112739571594,0.8767991434911471,0.0939
13003,VER,VEREIT INC,2,2,5,2013-11-29,2013-11-29,2013m11,-0.0063,13.11,2431.2231,2916.785,146.836,-240.622,1432.723,0.45081073,0.004297197,0.0036276244,-0.0888167529044225,0.589301300265591,-0.200099107675488,2013-11-01,4.255,1029.0,6.9,234.1,83.81566666666666,58.6,4.192,4.49,4.456,-0.7999999999999998,12.213740458015266,1.2328701961954458,-0.0063
13003,VER,VEREIT INC,2,2,5,2013-12-31,2013-12-31,2013m12,-0.0138,12.851,3074.409,2916.785,146.836,-240.622,1432.723,0.45081073,0.004297197,0.0036276244,-0.0888167529044225,0.466015752120468,-0.204549095436633,2013-12-01,4.4575,1005.0,6.7,234.719,90.93870967741935,58.7,4.255,4.192,4.49,-1.2000000000000002,6.8012752391073406,1.5128383667573295,-0.0138
13003,VER,VEREIT INC,2,2,5,2014-01-31,2014-01-31,2014m1,0.0831,13.84,3311.22,3151.013,223.042,-308.188,1329.203,0.5143403,0.04828955,0.007813043,-0.0888167529044225,0.401423947345596,-0.244811505370223,2014-01-01,4.432,976.0,6.6,235.288,95.62741935483872,58.8,4.4575,4.255,4.192,-1.4000000000000004,3.829787234042548,1.557758795574915,0.0831
13003,VER,VEREIT INC,2,2,5,2014-02-28,2014-02-28,2014m2,0.0733,14.69,11254.435,3151.013,223.042,-308.188,1329.203,0.5143403,0.04828955,0.007813043,-0.0888167529044225,0.118104818494192,-0.196952532055833,2014-02-01,4.3025,1039.0,6.7,235.547,83.49142857142859,58.7,4.432,4.4575,4.255,-1.0,6.020408163265301,1.1204746347724948,0.0733
13003,VER,VEREIT INC,2,2,5,2014-03-31,2014-03-31,2014m3,-0.0399,14.02,10794.447,3151.013,223.042,-308.188,1329.203,0.5143403,0.04828955,0.007813043,-0.0888167529044225,0.123137665406082,-0.165979992043122,2014-03-01,4.3425,1067.0,6.7,236.028,72.93064516129031,58.9,4.3025,4.432,4.4575,-0.7999999999999998,13.99572649572649,1.6126949139408042,-0.0399
13003,VER,VEREIT INC,2,2,5,2014-04-30,2014-04-30,2014m4,-0.0604,13.09,10294.592,5578.281,241.065,-406.486,1351.572,0.6428654,0.01187122,-0.0012787094,-0.0888167529044225,0.131289530733603,-0.0757981632921546,2014-04-01,4.3375,1090.0,6.2,236.468,63.76,58.9,4.3425,4.3025,4.432,-1.3999999999999997,7.707509881422925,2.015125303606169,-0.0604
13003,VER,VEREIT INC,2,2,5,2014-05-30,2014-05-30,2014m5,-0.0456,12.41,11268.23,5578.281,241.065,-406.486,1351.572,0.6428654,0.01187122,-0.0012787094,-0.0888167529044225,0.119945370433899,-0.0587839646528412,2014-05-01,4.192,1018.0,6.3,236.918,68.4025806451613,58.9,4.3375,4.3425,4.3025,-1.2000000000000002,1.495513459621134,2.166947687079812,-0.0456
13003,VER,VEREIT INC,2,2,5,2014-06-30,2014-06-30,2014m6,0.0164,12.53,11376.225,5578.281,241.065,-406.486,1351.572,0.6428654,0.01187122,-0.0012787094,-0.300764591157555,0.118806723801997,-0.0541728221785616,2014-06-01,4.1625,1010.0,6.1,237.231,68.896,59.0,4.192,4.3375,4.3425,-1.4000000000000004,7.218683651804669,2.0589816945944195,0.0164
13003,VER,VEREIT INC,2,2,5,2014-07-31,2014-07-31,2014m7,0.0529,13.11,11902.884,20488.096,607.58,-639.045,8959.587,0.5036244,0.00770833,-0.006012614,-0.300764591157555,0.752724101720776,-0.106613378830784,2014-07-01,4.13,1076.0,6.2,237.498,72.39387096774193,59.0,4.1625,4.192,4.3375,-1.0999999999999996,7.923771313941819,1.9742378703305972,0.0529
13003,VER,VEREIT INC,2,2,5,2014-08-29,2014-08-29,2014m8,0.0102,13.16,11948.279,20488.096,607.58,-639.045,8959.587,0.5036244,0.00770833,-0.006012614,-0.300764591157555,0.749864157356749,-0.106329117659785,2014-08-01,4.115,1047.0,6.1,237.46,53.53774193548387,59.0,4.13,4.1625,4.192,-1.1000000000000003,8.609958506224057,1.7150983482969062,0.0102
13003,VER,VEREIT INC,2,2,5,2014-09-30,2014-09-30,2014m9,-0.0773,12.06,10941.918,20488.096,607.58,-639.045,8959.587,0.5036244,0.00770833,-0.006012614,-0.300764591157555,0.81883148037323,0.0257361059622069,2014-09-01,4.1625,1077.0,5.9,237.477,57.967666666666666,59.1,4.115,4.13,4.1625,-1.2999999999999998,7.270916334661348,1.6840509711232077,-0.0773
13003,VER,VEREIT INC,2,2,5,2014-10-31,2014-10-31,2014m10,-0.2576,8.87,8047.662,21310.496,934.942,-624.083,10278.604,0.45943296,0.014752308,0.00086276734,-0.300764591157555,1.27721610520235,0.0311448685585682,2014-10-01,4.036,1094.0,5.7,237.43,66.28516129032259,59.3,4.1625,4.115,4.13,-1.5,4.789272030651337,1.6095417021513292,-0.24771200000000002
13003,VER,VEREIT INC,2,2,5,2014-11-28,2014-11-28,2014m11,0.0691,9.4,8528.525,21310.496,934.942,-624.083,10278.604,0.45943296,0.014752308,0.00086276734,-0.300764591157555,1.2052028117901,0.0044976323079824,2014-11-01,3.9975,1059.0,5.8,236.983,58.178,59.2,4.036,4.1625,4.115,-1.1000000000000003,2.9154518950437414,1.231524989320798,0.0691
13003,VER,VEREIT INC,2,2,5,2014-12-31,2014-12-31,2014m12,-0.0284,9.05,8192.413,21310.496,934.942,-624.083,10278.604,0.45943296,0.014752308,0.00086276734,-0.300764591157555,1.25464909003305,0.0149492169514185,2014-12-01,3.864,1072.0,5.6,236.252,66.2416129032258,59.3,3.9975,4.036,4.1625,-1.1000000000000003,6.666666666666665,0.6531213919623191,-0.0284
13003,VER,VEREIT INC,2,2,5,2015-01-30,2015-01-30,2015m1,0.0238,9.265,8387.04,22867.582,1296.805,-824.184,9740.287,0.5078166,0.011448695,0.010322167,-0.300764591157555,1.16134985525881,-0.0007037052791854,2015-01-01,3.67,1049.0,5.7,234.747,80.64967741935483,59.3,3.864,3.9975,4.036,-0.8999999999999995,7.479508196721318,-0.2299309782054281,0.0238
13003,VER,VEREIT INC,2,2,5,2015-02-27,2015-02-27,2015m2,0.0588,9.81,8881.376,22867.582,1296.805,-824.184,9740.287,0.5078166,0.011448695,0.010322167,-0.300764591157555,1.09670923845302,0.0468760536476388,2015-02-01,3.71,1127.0,5.5,235.342,68.65714285714286,59.2,3.67,3.864,3.9975,-1.2000000000000002,8.469682386910481,-0.0870314629352053,0.0588
13003,VER,VEREIT INC,2,2,5,2015-03-31,2015-03-31,2015m3,0.0041,9.85,8915.58,22867.582,1296.805,-824.184,9740.287,0.5078166,0.011448695,0.010322167,-0.300764591157555,1.0925017900546,0.0466790355225653,2015-03-01,3.77,1072.0,5.4,235.976,62.27483870967742,59.2,3.71,3.67,3.864,-1.2999999999999998,0.4686035613870709,-0.0220312844238734,0.0041
13003,VER,VEREIT INC,2,2,5,2015-04-30,2015-04-30,2015m4,-0.0832,9.03,8174.308,20515.139,1702.786,-977.185,8083.035,0.5124889,0.023366256,0.02451297,-0.300764591157555,0.988834180978989,0.0444940018523722,2015-04-01,3.672,1166.0,5.4,236.222,66.03,59.3,3.77,3.71,3.67,-0.7999999999999998,6.972477064220173,-0.1040309893939106,-0.0832
13003,VER,VEREIT INC,2,2,5,2015-05-29,2015-05-29,2015m5,-0.0177,8.87,8029.4697,20515.139,1702.786,-977.185,8083.035,0.5124889,0.023366256,0.02451297,-0.300764591157555,1.00667106997722,0.0485946531351627,2015-05-01,3.84,1272.0,5.6,237.001,62.85967741935484,59.4,3.672,3.77,3.71,-0.7000000000000002,24.950884086444013,0.0350332182442958,-0.0177
13003,VER,VEREIT INC,2,2,5,2015-06-30,2015-06-30,2015m6,-0.0834,8.13,7359.5933,20515.139,1702.786,-977.185,8083.035,0.5124889,0.023366256,0.02451297,-0.106755806001227,1.09829920706892,0.0954745917192006,2015-06-01,3.9825,1379.0,5.3,237.657,67.026,59.4,3.84,3.672,3.77,-0.7999999999999998,36.534653465346544,0.1795718097550525,-0.0834
13003,VER,VEREIT INC,2,2,5,2015-07-31,2015-07-31,2015m7,0.0775,8.76,7929.0264,20322.027,1656.159,-715.711,9097.749,0.51087254,0.04346151,0.04211425,-0.106755806001227,1.14739798428438,0.0305582365849391,2015-07-01,4.046,1140.0,5.2,238.034,74.31193548387097,59.3,3.9825,3.84,3.672,-1.0,5.947955390334569,0.2256861110409458,0.0775
13003,VER,VEREIT INC,2,2,5,2015-08-31,2015-08-31,2015m8,-0.0708,8.14,7366.79,20322.027,1656.159,-715.711,9097.749,0.51087254,0.04346151,0.04211425,-0.106755806001227,1.23496787928493,0.108706303307713,2015-08-01,3.905,1165.0,5.1,238.033,76.01096774193549,59.4,4.046,3.9825,3.84,-1.0,11.270296084049658,0.2413037985344868,-0.0708
13003,VER,VEREIT INC,2,2,5,2015-09-30,2015-09-30,2015m9,-0.0347,7.72,6986.6846,20322.027,1656.159,-715.711,9097.749,0.51087254,0.04346151,0.04211425,-0.106755806001227,1.30215541054379,0.13865607274412,2015-09-01,3.89,1144.0,5.0,237.498,87.062,59.2,3.905,4.046,3.9825,-0.9000000000000004,6.2209842154131945,0.00884296163417,-0.0347
13003,VER,VEREIT INC,2,2,5,2015-10-30,2015-10-30,2015m10,0.0699,8.26,7475.4077,19249.375,1673.004,-767.513,8980.651,0.49068362,0.0106510995,0.047922023,-0.106755806001227,1.20135943989508,0.185444876721992,2015-10-01,3.796,1160.0,5.0,237.733,65.7516129032258,59.3,3.89,3.905,4.046,-0.7000000000000002,6.032906764168189,0.127616560670507,0.0699
13003,VER,VEREIT INC,2,2,5,2015-11-30,2015-11-30,2015m11,0.0085,8.33,7538.325,19249.375,1673.004,-767.513,8980.651,0.49068362,0.0106510995,0.047922023,-0.106755806001227,1.19133247335283,0.184996764088397,2015-11-01,3.9425,1244.0,5.1,238.017,55.510666666666665,59.4,3.796,3.89,3.905,-0.7000000000000002,17.469310670443818,0.4363182169185187,0.0085
13003,VER,VEREIT INC,2,2,5,2015-12-31,2015-12-31,2015m12,-0.0327,7.92,7167.291,19249.375,1673.004,-767.513,8980.651,0.49068362,0.0106510995,0.047922023,-0.106755806001227,1.25300498712658,0.204116492357812,2015-12-01,3.964,1211.0,5.0,237.761,71.08064516129032,59.6,3.9425,3.796,3.89,-0.5999999999999996,12.96641791044777,0.6387247515364791,-0.0327
13003,VER,VEREIT INC,2,2,5,2016-01-29,2016-01-29,2016m1,-0.0265,7.71,6977.2495,18704.889,1603.316,-479.586,8841.522,0.47939318,0.012043322,0.04629116,-0.106755806001227,1.26719310538307,0.216155474811783,2016-01-01,3.8725,1171.0,4.8,237.652,80.38064516129033,59.7,3.964,3.9425,3.796,-0.9000000000000004,11.630123927550052,1.2375025026943876,-0.0265
13003,VER,VEREIT INC,2,2,5,2016-02-29,2016-02-29,2016m2,0.0402,8.02,7256.6006,18704.889,1603.316,-479.586,8841.522,0.47939318,0.012043322,0.04629116,-0.106755806001227,1.21841108118567,0.214598402969345,2016-02-01,3.66,1172.0,4.9,237.336,78.93103448275862,59.8,3.8725,3.964,3.9425,-0.5999999999999996,3.9929015084294575,0.8472775790126619,0.0402
13003,VER,VEREIT INC,2,2,5,2016-03-31,2016-03-31,2016m3,0.1231,8.87,8025.469,18704.889,1603.316,-479.586,8841.522,0.47939318,0.012043322,0.04629116,-0.106755806001227,1.10168289355999,0.316707888254947,2016-03-01,3.694,1118.0,5.0,238.08,63.63,59.8,3.66,3.8725,3.964,-0.4000000000000003,4.291044776119413,0.8916160965521946,0.1231
13003,VER,VEREIT INC,2,2,5,2016-04-29,2016-04-29,2016m4,0.0011,8.88,8034.5176,17405.865,1564.754,-316.353,7453.134,0.4630509,0.007472194,0.049811542,-0.106755806001227,0.927639250155656,0.311976446420693,2016-04-01,3.605,1160.0,5.1,238.992,52.43566666666666,59.7,3.694,3.66,3.8725,-0.3000000000000007,-0.5145797598627766,1.1726257503534845,0.0011
13003,VER,VEREIT INC,2,2,5,2016-05-31,2016-05-31,2016m5,0.08,9.59,8677.444,17405.865,1564.754,-316.353,7453.134,0.4630509,0.007472194,0.049811542,-0.106755806001227,0.858908790440331,0.300698035993192,2016-05-01,3.6,1205.0,4.8,239.557,55.18161290322581,59.7,3.605,3.694,3.66,-0.7999999999999998,-5.267295597484278,1.0784764621246223,0.08
