Month,usdret_mean,usdret_winsor_mean,mortgage_rate_30y_pct,unemployment_rate_pct,cpi_inflation_yoy_pct,housing_permits_saar,epu
2016-11-01,0.011748251748251748,0.008950601398601397,3.77,4.7,1.6843334719788938,1230.0,125.67233333333334
2016-12-01,0.0573625,0.05627655555555555,4.198,4.7,2.0507989115119862,1248.0,123.92709677419356
2017-01-01,0.002767361111111111,0.002767361111111111,4.15,4.7,2.510393348257112,1303.0,144.13548387096773
2017-02-01,0.031270068027210884,0.031270068027210884,4.1675,4.6,2.8103616813294208,1234.0,119.4275
2017-03-01,-0.018661486486486484,-0.018661486486486484,4.196,4.4,2.44119623655914,1272.0,112.85290322580646
2017-04-01,0.009429054054054054,0.009429054054054054,4.045,4.4,2.176223471915395,1251.0,101.35633333333334
2017-05-01,-0.018785714285714288,-0.017744979591836737,4.01,4.4,1.856343166761976,1208.0,92.18935483870968
2017-06-01,0.029025517241379313,0.028748441379310343,3.9040000000000004,4.3,1.640565809959127,1353.0,95.06
2017-07-01,0.01718843537414966,0.01718843537414966,3.9675,4.3,1.7251073506566073,1256.0,100.40903225806451
2017-08-01,-0.007443835616438356,-0.007443835616438356,3.8800000000000003,4.4,1.9281215572969799,1319.0,73.28774193548388
2017-09-01,0.008738461538461539,0.008738461538461539,3.805,4.3,2.1805652303711787,1273.0,84.18766666666667
2017-10-01,-0.006240140845070422,-0.006240140845070422,3.895,4.2,2.020757753132485,1356.0,70.21064516129033
2017-11-01,0.023688732394366196,0.023929492957746476,3.9219999999999997,4.2,2.172493864295566,1299.0,91.195
2017-12-01,0.0042753521126760565,0.0006459436619718296,3.9499999999999997,4.1,2.129930719552253,1311.0,90.5725806451613
2018-01-01,-0.04297605633802817,-0.04218740845070423,4.032500000000001,4.0,2.151318868063945,1317.0,114.8
2018-02-01,-0.07825633802816902,-0.07752191549295775,4.33,4.1,2.263468931091861,1321.0,84.03857142857143
2018-03-01,0.03755310344827586,0.036746979310344825,4.444,4.0,2.3309497646499366,1385.0,76.3758064516129
2018-04-01,0.020337931034482757,0.020337931034482757,4.4675,4.0,2.4709963021052994,1378.0,88.596
2018-05-01,0.05151241379310345,0.04991809655172414,4.586,3.8,2.781921607842497,1338.0,87.8674193548387
2018-06-01,0.041354794520547945,0.041354794520547945,4.57,4.0,2.8075506935940187,1345.0,103.78933333333332
2018-07-01,1.3793103448277213e-06,1.3793103448277213e-06,4.5275,3.8,2.854124785561929,1334.0,99.5267741935484
2018-08-01,0.032193835616438356,0.03134742465753424,4.55,3.8,2.642923856874257,1273.0,85.71451612903226
2018-09-01,-0.022724657534246576,-0.022724657534246576,4.6275,3.7,2.332055105808828,1314.0,67.36266666666667
2018-10-01,-0.052108904109589044,-0.052108904109589044,4.83,3.8,2.492032470218053,1272.0,90.25129032258064
2018-11-01,0.02248551724137931,0.022553020689655173,4.866,3.8,2.147328577667773,1340.0,79.472
2018-12-01,-0.08652361111111112,-0.08626266666666667,4.6375,3.9000000000000004,2.0023809043401064,1317.0,127.53290322580645
2019-01-01,0.1414544827586207,0.1330544275862069,4.464,4.0,1.4875893578291333,1254.0,146.58741935483872
2019-02-01,0.006093103448275862,0.007941986206896552,4.37,3.8,1.5188615351321877,1286.0,82.65035714285715
2019-03-01,0.02746551724137931,0.0274895724137931,4.265,3.8,1.8831863513063984,1295.0,94.65645161290324
2019-04-01,0.010001379310344827,0.008358703448275861,4.1425,3.7,2.000583470209061,1322.0,78.739
2019-05-01,-0.012149295774647888,-0.01043194366197183,4.072,3.6,1.7959105553606136,1347.0,94.45225806451612
2019-06-01,0.013981818181818182,0.013099384615384615,3.8025,3.6000000000000005,1.671194894390049,1299.0,137.37066666666666
2019-07-01,0.013586713286713287,0.013586713286713287,3.7649999999999997,3.7,1.826331335037068,1379.0,94.79645161290324
2019-08-01,0.006452112676056338,0.006443126760563379,3.6159999999999997,3.6,1.7376412106666406,1482.0,155.2332258064516
2019-09-01,0.05108591549295775,0.04949487323943662,3.605,3.5,1.6844977040391562,1469.0,118.307
2019-10-01,0.019228169014084508,0.019228169014084508,3.688,3.6,1.7339736996186297,1523.0,98.00290322580646
2019-11-01,-0.005800709219858155,-0.005800709219858155,3.695,3.6,2.092290394862917,1535.0,81.042
2019-12-01,0.0011985915492957746,0.001361183098591549,3.72,3.6,2.3195274699624457,1443.0,121.30741935483869
2020-01-01,-0.00671063829787234,-0.00671063829787234,3.624,3.6,2.599767976845202,1495.0,110.07451612903226
2020-02-01,-0.06892695035460993,-0.07564300709219858,3.4650000000000003,3.5,2.34131667975952,1455.0,113.26
2020-03-01,-0.2661207407407407,-0.18131946666666668,3.45,4.4,1.4940399642909163,1346.0,380.3896774193548
2020-04-01,0.1117036496350365,0.0990209927007299,3.306,14.8,0.3130472940411133,1076.0,555.3246666666666
